loss,batch_in_data,epoc,batch_in_test
0.12930803,32768,94,16
0.19853422,34816,94,17
0.261072248,36864,94,18
0.104319505,38912,94,19
0.213573694,40960,94,20
0.052216791,43008,94,21
0.123637915,45056,94,22
0.098941073,47104,94,23
0.063858762,49152,94,24
0.108034901,51200,94,25
0.11924164,53248,94,26
0.180535048,55296,94,27
0.166789234,57344,94,28
0.207579985,59392,94,29
0.328228325,61440,94,30
0.181981355,63488,94,31
0.097793721,65536,94,32
0.136502713,67584,94,33
0.24341175,69632,94,34
0.297915548,71680,94,35
0.288093626,73728,94,36
0.225917578,75776,94,37
0.260209292,77824,94,38
0.129967719,79872,94,39
0.181467414,81920,94,40
0.114683054,83968,94,41
0.140602022,86016,94,42
0.186707839,88064,94,43
0.300401181,90112,94,44
0.536410451,92160,94,45
0.39850238,94208,94,46
2.01032424,96256,94,47
1.322925806,98304,94,48
0.304959297,100352,94,49
0.284652203,102400,94,50
0.232887059,104448,94,51
0.323289305,106496,94,52
0.188737348,108544,94,53
0.114716366,110592,94,54
0.181156993,112640,94,55
0.218454003,114688,94,56
0.236808628,116736,94,57
0.173261687,118784,94,58
0.224429458,120832,94,59
0.708723783,122880,94,60
0.379478395,124928,94,61
0.581268132,126976,94,62
0.625353932,129024,94,63
0.316981107,131072,94,64
0.15125604,133120,94,65
0.207377255,135168,94,66
0.136497959,137216,94,67
0.039416239,0,95,0
0.080196843,2048,95,1
0.102481946,4096,95,2
0.932846367,6144,95,3
0.304322004,8192,95,4
0.052272074,10240,95,5
0.020259291,12288,95,6
0.144228682,14336,95,7
0.149638787,16384,95,8
0.048331592,18432,95,9
0.067181222,20480,95,10
0.120777987,22528,95,11
0.172157481,24576,95,12
0.308105022,26624,95,13
0.356820643,28672,95,14
0.184494287,30720,95,15
0.191205576,32768,95,16
0.039077673,34816,95,17
0.085247651,36864,95,18
0.066029638,38912,95,19
0.116453454,40960,95,20
0.036899317,43008,95,21
0.093680389,45056,95,22
0.093074501,47104,95,23
0.05770487,49152,95,24
0.121605515,51200,95,25
0.184457123,53248,95,26
0.458987206,55296,95,27
0.435299516,57344,95,28
0.265448123,59392,95,29
0.509191334,61440,95,30
0.282739848,63488,95,31
0.694000423,65536,95,32
0.738737941,67584,95,33
0.258434504,69632,95,34
0.453418672,71680,95,35
0.215069786,73728,95,36
0.257949144,75776,95,37
0.226551801,77824,95,38
0.095630035,79872,95,39
0.322815329,81920,95,40
0.409852952,83968,95,41
0.520576954,86016,95,42
0.391554087,88064,95,43
0.349775553,90112,95,44
0.784441948,92160,95,45
0.381611139,94208,95,46
0.956340313,96256,95,47
0.697505951,98304,95,48
0.236303717,100352,95,49
0.287722886,102400,95,50
0.21046105,104448,95,51
0.337974876,106496,95,52
0.221071139,108544,95,53
0.351059735,110592,95,54
0.452990592,112640,95,55
0.700243831,114688,95,56
1.54445529,116736,95,57
1.289617419,118784,95,58
0.511495233,120832,95,59
0.894985616,122880,95,60
0.81874156,124928,95,61
2.16665554,126976,95,62
1.575668812,129024,95,63
0.636436939,131072,95,64
0.643151045,133120,95,65
0.915967107,135168,95,66
0.385084718,137216,95,67
0.068487868,0,96,0
0.418374926,2048,96,1
0.357355922,4096,96,2
0.19133535,6144,96,3
0.353132695,8192,96,4
0.05628093,10240,96,5
0.010396424,12288,96,6
0.070393689,14336,96,7
0.116539374,16384,96,8
0.0416421,18432,96,9
0.115198411,20480,96,10
0.161681801,22528,96,11
0.074853413,24576,96,12
0.084811211,26624,96,13
0.096104056,28672,96,14
0.286176294,30720,96,15
0.288496912,32768,96,16
0.067210421,34816,96,17
0.106449582,36864,96,18
0.081072636,38912,96,19
0.137599081,40960,96,20
0.040484749,43008,96,21
0.10553851,45056,96,22
0.11738126,47104,96,23
0.070649743,49152,96,24
0.180571318,51200,96,25
0.211516187,53248,96,26
0.525555491,55296,96,27
0.451840103,57344,96,28
0.220872447,59392,96,29
0.348941922,61440,96,30
0.213671684,63488,96,31
0.569704056,65536,96,32
0.615413427,67584,96,33
0.236817971,69632,96,34
0.533869922,71680,96,35
0.400785357,73728,96,36
0.729426324,75776,96,37
0.505610883,77824,96,38
0.181267858,79872,96,39
0.619602799,81920,96,40
0.41657275,83968,96,41
0.644988,86016,96,42
0.556735635,88064,96,43
0.327984273,90112,96,44
0.492809057,92160,96,45
0.309161663,94208,96,46
0.858834326,96256,96,47
0.679570913,98304,96,48
0.22743696,100352,96,49
0.270180911,102400,96,50
0.384164572,104448,96,51
0.651687741,106496,96,52
0.399754941,108544,96,53
0.220320404,110592,96,54
0.408801019,112640,96,55
0.416383237,114688,96,56
0.6081568,116736,96,57
0.563383579,118784,96,58
0.224020898,120832,96,59
0.410052806,122880,96,60
0.488575727,124928,96,61
1.494802594,126976,96,62
1.311870217,129024,96,63
0.572225809,131072,96,64
0.261811376,133120,96,65
0.308436453,135168,96,66
0.140804619,137216,96,67
0.043059036,0,97,0
0.11165522,2048,97,1
0.122352764,4096,97,2
0.318714201,6144,97,3
0.259487897,8192,97,4
0.14478372,10240,97,5
0.061158638,12288,97,6
0.175244004,14336,97,7
0.158724248,16384,97,8
0.060641218,18432,97,9
0.076017,20480,97,10
0.113490246,22528,97,11
0.106323011,24576,97,12
0.105274618,26624,97,13
0.094719037,28672,97,14
0.326650321,30720,97,15
0.288327634,32768,97,16
0.080374509,34816,97,17
0.094690293,36864,97,18
0.171797276,38912,97,19
0.875193357,40960,97,20
0.058994778,43008,97,21
0.096301101,45056,97,22
0.104186684,47104,97,23
0.063416116,49152,97,24
0.134757325,51200,97,25
0.114679031,53248,97,26
0.164318025,55296,97,27
0.180690989,57344,97,28
0.167286545,59392,97,29
0.299583197,61440,97,30
0.179360643,63488,97,31
0.429094255,65536,97,32
0.490541309,67584,97,33
0.170691445,69632,97,34
0.331716776,71680,97,35
0.162227407,73728,97,36
0.179288253,75776,97,37
0.166256085,77824,97,38
0.070313565,79872,97,39
0.211979613,81920,97,40
0.238247335,83968,97,41
0.411708891,86016,97,42
0.458891571,88064,97,43
0.250787348,90112,97,44
0.325555801,92160,97,45
0.185100511,94208,97,46
0.317972064,96256,97,47
0.318031549,98304,97,48
0.166657701,100352,97,49
0.263297707,102400,97,50
0.194540173,104448,97,51
0.35264504,106496,97,52
0.246232361,108544,97,53
0.269351125,110592,97,54
0.378047436,112640,97,55
0.503588021,114688,97,56
0.945578396,116736,97,57
0.844028831,118784,97,58
0.278278768,120832,97,59
0.263340443,122880,97,60
0.335315645,124928,97,61
1.013555646,126976,97,62
1.151489615,129024,97,63
0.542449951,131072,97,64
0.173263043,133120,97,65
0.279758632,135168,97,66
0.14987427,137216,97,67
0.039409805,0,98,0
0.216002494,2048,98,1
0.187844992,4096,98,2
0.079113707,6144,98,3
0.120306224,8192,98,4
0.044701386,10240,98,5
0.012054085,12288,98,6
0.059054166,14336,98,7
0.081494875,16384,98,8
0.032688461,18432,98,9
0.052434217,20480,98,10
0.093527377,22528,98,11
0.142130867,24576,98,12
0.193712592,26624,98,13
0.188789576,28672,98,14
0.169623107,30720,98,15
0.125994682,32768,98,16
0.061894,34816,98,17
0.153414309,36864,98,18
0.078180507,38912,98,19
0.112135403,40960,98,20
0.077378489,43008,98,21
0.168902472,45056,98,22
0.119561866,47104,98,23
0.061881088,49152,98,24
0.120846838,51200,98,25
0.102739334,53248,98,26
0.124006994,55296,98,27
0.162037224,57344,98,28
0.210475326,59392,98,29
0.343256027,61440,98,30
0.170049667,63488,98,31
0.172042936,65536,98,32
0.239651293,67584,98,33
0.230959952,69632,98,34
0.241907775,71680,98,35
0.126818284,73728,98,36
0.080300659,75776,98,37
0.096083753,77824,98,38
0.076464884,79872,98,39
0.141932502,81920,98,40
0.112830169,83968,98,41
0.142461985,86016,98,42
0.176678032,88064,98,43
0.213520542,90112,98,44
0.520955622,92160,98,45
0.251091629,94208,98,46
0.471574754,96256,98,47
0.43198815,98304,98,48
0.171407372,100352,98,49
0.148941115,102400,98,50
0.107379928,104448,98,51
0.2254522,106496,98,52
0.154271528,108544,98,53
0.102723941,110592,98,54
0.18306911,112640,98,55
0.141660541,114688,98,56
0.105186105,116736,98,57
0.133941621,118784,98,58
0.136404768,120832,98,59
0.241755188,122880,98,60
0.196211264,124928,98,61
0.291575491,126976,98,62
0.280108005,129024,98,63
0.177362338,131072,98,64
0.69320029,133120,98,65
0.989299953,135168,98,66
0.542496085,137216,98,67
0.056366045,0,99,0
0.293972194,2048,99,1
0.190549031,4096,99,2
0.090664744,6144,99,3
0.292593122,8192,99,4
0.057212345,10240,99,5
0.011511408,12288,99,6
0.050171141,14336,99,7
0.0764241,16384,99,8
0.029315811,18432,99,9
0.051838785,20480,99,10
0.092458352,22528,99,11
0.094618328,24576,99,12
0.099414326,26624,99,13
0.095381163,28672,99,14
0.113985628,30720,99,15
0.117982797,32768,99,16
0.113888107,34816,99,17
0.162378401,36864,99,18
0.154319212,38912,99,19
0.644491494,40960,99,20
0.059731584,43008,99,21
0.095056057,45056,99,22
0.082871318,47104,99,23
0.067729004,49152,99,24
0.094098434,51200,99,25
0.242761165,53248,99,26
0.773246765,55296,99,27
0.620480299,57344,99,28
0.308836579,59392,99,29
0.481391907,61440,99,30
0.201177061,63488,99,31
0.469888806,65536,99,32
0.555173159,67584,99,33
0.184954002,69632,99,34
0.282785475,71680,99,35
0.121412776,73728,99,36
0.147113204,75776,99,37
0.146521389,77824,99,38
0.067432866,79872,99,39
0.189728081,81920,99,40
0.260626525,83968,99,41
0.645239353,86016,99,42
0.724799395,88064,99,43
0.33261168,90112,99,44
0.251404852,92160,99,45
0.15705125,94208,99,46
0.474425137,96256,99,47
0.486662507,98304,99,48
0.197059482,100352,99,49
0.201006114,102400,99,50
0.174788326,104448,99,51
0.403804541,106496,99,52
0.285482973,108544,99,53
0.126584738,110592,99,54
0.266836166,112640,99,55
0.225435734,114688,99,56
0.461664885,116736,99,57
0.551528096,118784,99,58
0.194637343,120832,99,59
0.193370983,122880,99,60
0.321626216,124928,99,61
1.161400914,126976,99,62
1.335820675,129024,99,63
0.630979419,131072,99,64
0.166763142,133120,99,65
0.244146183,135168,99,66
0.133587137,137216,99,67
0.019248208,0,100,0
0.309430212,2048,100,1
0.32575506,4096,100,2
0.309704691,6144,100,3
0.250727028,8192,100,4
0.095439501,10240,100,5
0.133937925,12288,100,6
0.08930704,14336,100,7
0.089320883,16384,100,8
0.054094192,18432,100,9
0.075668097,20480,100,10
0.102734193,22528,100,11
0.101286039,24576,100,12
0.124139853,26624,100,13
0.133177534,28672,100,14
0.134037554,30720,100,15
0.131030649,32768,100,16
0.104617007,34816,100,17
0.152180478,36864,100,18
0.07279928,38912,100,19
0.115185425,40960,100,20
0.080395877,43008,100,21
0.11401891,45056,100,22
0.089315996,47104,100,23
0.187763751,49152,100,24
0.194923043,51200,100,25
0.160656095,53248,100,26
0.204722181,55296,100,27
0.318793327,57344,100,28
0.162036091,59392,100,29
0.180396557,61440,100,30
0.12359219,63488,100,31
0.304157913,65536,100,32
0.381631941,67584,100,33
0.138655573,69632,100,34
0.281076044,71680,100,35
0.127082199,73728,100,36
0.12853007,75776,100,37
0.139642119,77824,100,38
0.112216137,79872,100,39
0.18598406,81920,100,40
0.142053664,83968,100,41
0.190814108,86016,100,42
0.274135888,88064,100,43
0.221901923,90112,100,44
0.489930123,92160,100,45
0.200734213,94208,100,46
0.262947947,96256,100,47
0.315519691,98304,100,48
0.172645181,100352,100,49
0.179180294,102400,100,50
0.124274001,104448,100,51
0.199799716,106496,100,52
0.151394248,108544,100,53
0.175999269,110592,100,54
0.242243305,112640,100,55
0.303662866,114688,100,56
0.515760124,116736,100,57
0.506471217,118784,100,58
0.193105787,120832,100,59
0.573014617,122880,100,60
0.612363458,124928,100,61
1.997463465,126976,100,62
2.048771858,129024,100,63
0.949625909,131072,100,64
0.332945943,133120,100,65
0.639877439,135168,100,66
0.290486008,137216,100,67
0.035307154,0,101,0
0.102757044,2048,101,1
0.118643425,4096,101,2
0.120456763,6144,101,3
0.103211991,8192,101,4
0.038094029,10240,101,5
0.005798076,12288,101,6
0.045939647,14336,101,7
0.070142105,16384,101,8
0.033324204,18432,101,9
0.057530455,20480,101,10
0.099941604,22528,101,11
0.134865344,24576,101,12
0.173447669,26624,101,13
0.125358641,28672,101,14
0.104505762,30720,101,15
0.117902301,32768,101,16
0.097215347,34816,101,17
0.149964735,36864,101,18
0.05390548,38912,101,19
0.100406967,40960,101,20
0.045583121,43008,101,21
0.105827332,45056,101,22
0.09381216,47104,101,23
0.063355945,49152,101,24
0.097131617,51200,101,25
0.138764784,53248,101,26
0.161759466,55296,101,27
0.180255726,57344,101,28
0.09023542,59392,101,29
0.153440118,61440,101,30
0.103006452,63488,101,31
0.277300388,65536,101,32
0.324073911,67584,101,33
0.191479325,69632,101,34
0.217007309,71680,101,35
0.120847523,73728,101,36
0.087438934,75776,101,37
0.105759077,77824,101,38
0.05531751,79872,101,39
0.156229407,81920,101,40
0.396097153,83968,101,41
0.560798943,86016,101,42
0.391049504,88064,101,43
0.19776319,90112,101,44
0.441924542,92160,101,45
0.222928479,94208,101,46
0.443288803,96256,101,47
0.279858559,98304,101,48
1.33379519,100352,101,49
0.283186823,102400,101,50
0.157909155,104448,101,51
0.170790896,106496,101,52
0.15187414,108544,101,53
0.128157169,110592,101,54
0.220363662,112640,101,55
0.225782484,114688,101,56
0.240869716,116736,101,57
0.223971829,118784,101,58
0.166189313,120832,101,59
0.347853899,122880,101,60
0.413395524,124928,101,61
0.70234865,126976,101,62
0.658978641,129024,101,63
0.303588539,131072,101,64
0.252530873,133120,101,65
0.441931188,135168,101,66
0.305480301,137216,101,67
0.031877749,0,102,0
0.075929984,2048,102,1
0.092438199,4096,102,2
0.855595231,6144,102,3
0.322422802,8192,102,4
0.072711453,10240,102,5
0.011785354,12288,102,6
0.119000159,14336,102,7
0.156104743,16384,102,8
0.036707509,18432,102,9
0.081152856,20480,102,10
0.177116185,22528,102,11
0.300648808,24576,102,12
0.764240384,26624,102,13
0.68621099,28672,102,14
0.522556782,30720,102,15
0.507702827,32768,102,16
0.217346281,34816,102,17
0.292487919,36864,102,18
0.15605174,38912,102,19
0.338352919,40960,102,20
0.128461868,43008,102,21
0.223751336,45056,102,22
0.140831485,47104,102,23
0.088846557,49152,102,24
0.191949338,51200,102,25
0.45562762,53248,102,26
1.325274467,55296,102,27
1.030876994,57344,102,28
0.470096588,59392,102,29
0.703768194,61440,102,30
0.472212285,63488,102,31
1.55215323,65536,102,32
1.398553371,67584,102,33
0.511493504,69632,102,34
0.758762836,71680,102,35
0.334117621,73728,102,36
0.261261135,75776,102,37
0.1593391,77824,102,38
0.063932732,79872,102,39
0.182783306,81920,102,40
0.123203717,83968,102,41
0.171126112,86016,102,42
0.215732068,88064,102,43
0.318826139,90112,102,44
0.798617125,92160,102,45
0.5271523,94208,102,46
0.441779107,96256,102,47
0.408089042,98304,102,48
0.485296696,100352,102,49
0.8697505,102400,102,50
0.357729435,104448,102,51
0.278189689,106496,102,52
0.200286716,108544,102,53
0.500797451,110592,102,54
0.350167274,112640,102,55
0.416060925,114688,102,56
0.724631906,116736,102,57
0.693302512,118784,102,58
0.245994925,120832,102,59
0.153916612,122880,102,60
0.307137072,124928,102,61
1.434363484,126976,102,62
1.261976838,129024,102,63
0.532968581,131072,102,64
0.34981364,133120,102,65
0.716362596,135168,102,66
0.395567834,137216,102,67
0.067332253,0,103,0
0.16303654,2048,103,1
0.154283062,4096,103,2
0.173315838,6144,103,3
0.246810198,8192,103,4
0.053357311,10240,103,5
0.009324107,12288,103,6
0.049894292,14336,103,7
0.081020243,16384,103,8
0.030766865,18432,103,9
0.081438005,20480,103,10
0.140223503,22528,103,11
0.146484897,24576,103,12
0.22031422,26624,103,13
0.22381103,28672,103,14
0.133056059,30720,103,15
0.133001,32768,103,16
0.108888417,34816,103,17
0.176912814,36864,103,18
0.08959268,38912,103,19
0.118974626,40960,103,20
0.064759016,43008,103,21
0.151300982,45056,103,22
0.11476706,47104,103,23
0.061837532,49152,103,24
0.123507649,51200,103,25
0.1057541,53248,103,26
0.164469913,55296,103,27
0.12575224,57344,103,28
0.080986768,59392,103,29
0.152363271,61440,103,30
0.118412346,63488,103,31
0.324603677,65536,103,32
0.350900769,67584,103,33
0.193404213,69632,103,34
0.208746091,71680,103,35
0.179482192,73728,103,36
0.131902531,75776,103,37
0.147287741,77824,103,38
0.16057463,79872,103,39
0.175578043,81920,103,40
0.141765878,83968,103,41
0.160422012,86016,103,42
0.196649134,88064,103,43
0.274748743,90112,103,44
0.580559492,92160,103,45
0.286342621,94208,103,46
0.711026311,96256,103,47
0.597047091,98304,103,48
0.245795801,100352,103,49
0.122587733,102400,103,50
0.096253596,104448,103,51
0.187468708,106496,103,52
0.133840784,108544,103,53
0.086272068,110592,103,54
0.171555758,112640,103,55
0.239278972,114688,103,56
0.294810414,116736,103,57
0.198178738,118784,103,58
0.188936383,120832,103,59
0.46013388,122880,103,60
0.297865987,124928,103,61
0.257609576,126976,103,62
0.299253851,129024,103,63
0.107245184,131072,103,64
0.311825752,133120,103,65
0.271395802,135168,103,66
0.11268869,137216,103,67
0.08809261,0,104,0
0.378960639,2048,104,1
0.239674911,4096,104,2
0.254511356,6144,104,3
0.186248496,8192,104,4
0.055482965,10240,104,5
0.013424041,12288,104,6
0.048473753,14336,104,7
0.074079797,16384,104,8
0.034832563,18432,104,9
0.060365222,20480,104,10
0.100878693,22528,104,11
0.099627644,24576,104,12
0.124393404,26624,104,13
0.175300375,28672,104,14
0.196185946,30720,104,15
0.155920774,32768,104,16
0.052874636,34816,104,17
0.120245449,36864,104,18
0.066951007,38912,104,19
0.085547857,40960,104,20
0.041189495,43008,104,21
0.092614636,45056,104,22
0.084876701,47104,104,23
0.070745885,49152,104,24
0.093325466,51200,104,25
0.140857756,53248,104,26
0.187350929,55296,104,27
0.24521476,57344,104,28
0.141641051,59392,104,29
0.180443943,61440,104,30
0.092343092,63488,104,31
0.077365637,65536,104,32
0.142985865,67584,104,33
0.119603753,69632,104,34
0.150696844,71680,104,35
0.096524797,73728,104,36
0.122028105,75776,104,37
0.124760196,77824,104,38
0.080101609,79872,104,39
0.134826273,81920,104,40
0.125848517,83968,104,41
0.158579335,86016,104,42
0.205309182,88064,104,43
0.234251082,90112,104,44
0.971432686,92160,104,45
0.493589878,94208,104,46
0.152329564,96256,104,47
0.2364939,98304,104,48
0.145031616,100352,104,49
0.179675147,102400,104,50
0.113244042,104448,104,51
0.140619814,106496,104,52
0.122863978,108544,104,53
0.123180464,110592,104,54
0.180975422,112640,104,55
0.24942261,114688,104,56
0.391432434,116736,104,57
0.481260359,118784,104,58
0.190249443,120832,104,59
0.500072777,122880,104,60
0.522034883,124928,104,61
1.439565897,126976,104,62
1.084324121,129024,104,63
0.436454117,131072,104,64
0.487552464,133120,104,65
0.94106555,135168,104,66
0.417969555,137216,104,67
0.053965352,0,105,0
0.394932628,2048,105,1
0.429157853,4096,105,2
0.21564649,6144,105,3
0.200261921,8192,105,4
0.06592571,10240,105,5
0.042995546,12288,105,6
0.04568252,14336,105,7
0.06669765,16384,105,8
0.028378163,18432,105,9
0.049052078,20480,105,10
0.091485068,22528,105,11
0.073219322,24576,105,12
0.067441382,26624,105,13
0.082121491,28672,105,14
0.1160025,30720,105,15
0.121306583,32768,105,16
0.049644355,34816,105,17
0.082452059,36864,105,18
0.09405686,38912,105,19
0.987450361,40960,105,20
0.115764536,43008,105,21
0.090716459,45056,105,22
0.078297265,47104,105,23
0.097057082,49152,105,24
0.099934421,51200,105,25
0.07781519,53248,105,26
0.084289327,55296,105,27
0.11539878,57344,105,28
0.080962539,59392,105,29
0.16816701,61440,105,30
0.135645747,63488,105,31
0.320952773,65536,105,32
0.395858675,67584,105,33
0.137469679,69632,105,34
0.216358274,71680,105,35
0.142450213,73728,105,36
0.210863322,75776,105,37
0.184898525,77824,105,38
0.074501634,79872,105,39
0.176426351,81920,105,40
0.337820798,83968,105,41
0.571460485,86016,105,42
0.574574888,88064,105,43
0.3001495,90112,105,44
0.471876711,92160,105,45
0.311927468,94208,105,46
0.603919148,96256,105,47
0.4381001,98304,105,48
0.273163319,100352,105,49
0.516002655,102400,105,50
0.263563395,104448,105,51
0.171957672,106496,105,52
0.142050475,108544,105,53
0.297014207,110592,105,54
0.253388017,112640,105,55
0.3479563,114688,105,56
0.575620055,116736,105,57
0.586135924,118784,105,58
0.227609769,120832,105,59
0.546372175,122880,105,60
0.556009054,124928,105,61
1.504263997,126976,105,62
1.199825764,129024,105,63
0.496368468,131072,105,64
0.429066479,133120,105,65
0.726038277,135168,105,66
0.344596267,137216,105,67
0.039320949,0,106,0
0.141852111,2048,106,1
0.113797657,4096,106,2
0.117643833,6144,106,3
0.210155025,8192,106,4
0.056367375,10240,106,5
0.008075717,12288,106,6
0.044045463,14336,106,7
0.070031546,16384,106,8
0.031949669,18432,106,9
0.059038181,20480,106,10
0.094892822,22528,106,11
0.116877824,24576,106,12
0.16975756,26624,106,13
0.147664517,28672,106,14
0.193749309,30720,106,15
0.139533266,32768,106,16
0.112625591,34816,106,17
0.26112324,36864,106,18
0.111938655,38912,106,19
0.113924071,40960,106,20
0.053249098,43008,106,21
0.096171118,45056,106,22
0.078563549,47104,106,23
0.102285787,49152,106,24
0.102407522,51200,106,25
0.081285551,53248,106,26
0.091922112,55296,106,27
0.117459826,57344,106,28
0.214641273,59392,106,29
0.278659552,61440,106,30
0.154493362,63488,106,31
0.292857707,65536,106,32
0.320277303,67584,106,33
0.123126015,69632,106,34
0.153305948,71680,106,35
0.09101221,73728,106,36
0.116366833,75776,106,37
0.128445864,77824,106,38
0.06522318,79872,106,39
0.14535059,81920,106,40
0.150808617,83968,106,41
0.212988168,86016,106,42
0.195749015,88064,106,43
0.191984519,90112,106,44
0.460015774,92160,106,45
0.248911351,94208,106,46
0.320505649,96256,106,47
0.291297317,98304,106,48
0.353095949,100352,106,49
0.478130281,102400,106,50
0.266298413,104448,106,51
0.222203895,106496,106,52
0.146596014,108544,106,53
0.103502862,110592,106,54
0.16769582,112640,106,55
0.206503704,114688,106,56
0.296045691,116736,106,57
0.345334381,118784,106,58
0.129276454,120832,106,59
0.163701013,122880,106,60
0.163823932,124928,106,61
0.199497059,126976,106,62
0.161028519,129024,106,63
0.077813208,131072,106,64
1.686263204,133120,106,65
0.221100941,135168,106,66
0.108979665,137216,106,67
0.0351432,0,107,0
0.084330171,2048,107,1
0.123727262,4096,107,2
0.087693937,6144,107,3
0.113712817,8192,107,4
0.045863844,10240,107,5
0.008702088,12288,107,6
0.048887793,14336,107,7
0.079734281,16384,107,8
0.029400157,18432,107,9
0.053755708,20480,107,10
0.097422466,22528,107,11
0.071722187,24576,107,12
0.071669877,26624,107,13
0.080844805,28672,107,14
0.102612332,30720,107,15
0.106327735,32768,107,16
0.055083439,34816,107,17
0.144403979,36864,107,18
0.067237228,38912,107,19
0.095346287,40960,107,20
0.038275257,43008,107,21
0.117042951,45056,107,22
0.11674545,47104,107,23
0.053400762,49152,107,24
0.103148907,51200,107,25
0.113533013,53248,107,26
0.199677616,55296,107,27
0.14779377,57344,107,28
0.077790134,59392,107,29
0.170462504,61440,107,30
0.082557559,63488,107,31
0.131803751,65536,107,32
0.23255913,67584,107,33
0.304453909,69632,107,34
0.311085045,71680,107,35
0.117497742,73728,107,36
0.075420983,75776,107,37
0.100626916,77824,107,38
0.214249983,79872,107,39
0.177488819,81920,107,40
0.220074505,83968,107,41
0.420520276,86016,107,42
0.49671793,88064,107,43
0.25130555,90112,107,44
0.263347089,92160,107,45
0.193144158,94208,107,46
0.559584796,96256,107,47
0.556655347,98304,107,48
0.339534909,100352,107,49
0.642893851,102400,107,50
0.523733377,104448,107,51
0.548353434,106496,107,52
0.35316807,108544,107,53
0.433084399,110592,107,54
0.484447747,112640,107,55
0.397336483,114688,107,56
0.683962762,116736,107,57
0.710392416,118784,107,58
0.257762313,120832,107,59
0.310739756,122880,107,60
0.330033481,124928,107,61
0.772285521,126976,107,62
0.836862206,129024,107,63
0.388560086,131072,107,64
0.253142118,133120,107,65
0.672612131,135168,107,66
0.364169896,137216,107,67
0.018859124,0,108,0
0.080239549,2048,108,1
0.10657125,4096,108,2
0.250356793,6144,108,3
0.147349268,8192,108,4
0.115074351,10240,108,5
0.029701537,12288,108,6
0.077020101,14336,108,7
0.095592387,16384,108,8
0.050638869,18432,108,9
0.06081593,20480,108,10
0.096334524,22528,108,11
0.607284069,24576,108,12
1.427241683,26624,108,13
0.880364954,28672,108,14
0.238311067,30720,108,15
0.173058167,32768,108,16
0.068291143,34816,108,17
0.095360756,36864,108,18
0.045130383,38912,108,19
0.081080951,40960,108,20
0.044772446,43008,108,21
0.104493886,45056,108,22
0.093833797,47104,108,23
0.071310304,49152,108,24
0.098566651,51200,108,25
0.122941554,53248,108,26
0.156782269,55296,108,27
0.196182519,57344,108,28
0.175588071,59392,108,29
0.143699631,61440,108,30
0.108773798,63488,108,31
0.318818003,65536,108,32
0.490236044,67584,108,33
0.17262356,69632,108,34
0.231026411,71680,108,35
0.126672149,73728,108,36
0.201169968,75776,108,37
0.224005103,77824,108,38
0.082379751,79872,108,39
0.173195615,81920,108,40
0.304743528,83968,108,41
0.576447129,86016,108,42
0.584450603,88064,108,43
0.261547834,90112,108,44
0.261036962,92160,108,45
0.192622617,94208,108,46
0.628282368,96256,108,47
0.597144306,98304,108,48
0.388234764,100352,108,49
0.623780608,102400,108,50
0.325206757,104448,108,51
0.315167516,106496,108,52
0.211463541,108544,108,53
0.574107409,110592,108,54
0.483044267,112640,108,55
0.567733943,114688,108,56
0.787317753,116736,108,57
0.700087368,118784,108,58
0.3727386,120832,108,59
0.694256723,122880,108,60
0.584214926,124928,108,61
1.662772417,126976,108,62
1.476396799,129024,108,63
0.655612111,131072,108,64
0.56553179,133120,108,65
1.03210032,135168,108,66
0.46110633,137216,108,67
0.052684225,0,109,0
0.187148243,2048,109,1
0.117294572,4096,109,2
0.19173941,6144,109,3
0.137080237,8192,109,4
0.047472,10240,109,5
0.157850936,12288,109,6
0.058921449,14336,109,7
0.075064607,16384,109,8
0.03075492,18432,109,9
0.054622412,20480,109,10
0.103103034,22528,109,11
0.143771932,24576,109,12
0.19093743,26624,109,13
0.161387414,28672,109,14
0.165991977,30720,109,15
0.1501524,32768,109,16
0.045490831,34816,109,17
0.126256928,36864,109,18
0.061940718,38912,109,19
0.105720378,40960,109,20
0.056072861,43008,109,21
0.102511875,45056,109,22
0.09337125,47104,109,23
0.087217301,49152,109,24
0.105777539,51200,109,25
0.079569273,53248,109,26
0.08464177,55296,109,27
0.106521755,57344,109,28
0.097569816,59392,109,29
0.153023884,61440,109,30
0.126893416,63488,109,31
0.444704384,65536,109,32
0.478896558,67584,109,33
0.152619809,69632,109,34
0.177893907,71680,109,35
0.087766066,73728,109,36
0.107078187,75776,109,37
0.128234729,77824,109,38
0.078576878,79872,109,39
0.124580666,81920,109,40
0.256652027,83968,109,41
0.527123749,86016,109,42
0.509533882,88064,109,43
0.215909541,90112,109,44
0.248214021,92160,109,45
0.152133927,94208,109,46
0.255861878,96256,109,47
0.243160114,98304,109,48
0.293000668,100352,109,49
0.171125129,102400,109,50
0.079996176,104448,109,51
0.100983121,106496,109,52
0.098231412,108544,109,53
0.124449909,110592,109,54
0.165345058,112640,109,55
0.260019064,114688,109,56
0.383277148,116736,109,57
0.299028844,118784,109,58
0.191004932,120832,109,59
0.802146554,122880,109,60
0.546278417,124928,109,61
0.236972421,126976,109,62
0.323696196,129024,109,63
0.209243178,131072,109,64
0.223483697,133120,109,65
0.224203348,135168,109,66
0.115032017,137216,109,67
0.012048438,0,110,0
0.278333992,2048,110,1
0.261356175,4096,110,2
0.524930358,6144,110,3
